,experiment,trial,mae,ssim,hist
15,snr25,15,0.2646645652657375,0.3326023091282448,0.964
16,snr25,16,0.2422709696397482,0.4011426551208655,0.969
17,snr25,17,0.2661877075195362,0.3116964318246024,0.96
18,snr25,18,0.2617439095042527,0.2840546448890084,0.968
19,snr25,19,0.2682918018506761,0.3106330019253046,0.943
20,snr25,20,0.2810628541507551,0.2826911082332433,0.942
21,snr25,21,0.2431243926664685,0.3706460473819852,0.967
22,snr25,22,0.2541994579304827,0.3591407393165136,0.963
23,snr25,23,0.2390932913943029,0.3926259961884494,0.972
24,snr25,24,0.2625683957151671,0.3566351162478442,0.949
25,snr25,25,0.2487639740752253,0.3685713924799997,0.969
26,snr25,26,0.252295104761868,0.3233481531211177,0.978
27,snr25,27,0.2477137787309396,0.3788112567351481,0.961
28,snr25,28,0.260275226024232,0.3296771255463339,0.977
29,snr25,29,0.2465551166573452,0.344543727005557,0.956
30,snr25,30,0.2488472628269434,0.3635716850382254,0.971
31,snr25,31,0.2458087132942406,0.339469347884365,0.97
32,snr25,32,0.246583225557561,0.3726443677937406,0.958
33,snr25,33,0.2367959068733227,0.3556153884685113,0.953
34,snr25,34,0.2517490546437136,0.3750026597658261,0.965
35,snr25,35,0.2443771156914948,0.3893029627356313,0.971
36,snr25,36,0.2748497243584212,0.3056776708610399,0.952
37,snr25,37,0.2606658129779519,0.3456149333104178,0.964
38,snr25,38,0.255005579769114,0.3395908719595925,0.972
39,snr25,39,0.2379765166602894,0.3977496677640882,0.957
40,snr25,40,0.2609450038926161,0.3374335453872591,0.96
41,snr25,41,0.2497690109375062,0.3978749191850549,0.973
42,snr25,42,0.2729267483339805,0.3253354077078582,0.931
43,snr25,43,0.2377377418309587,0.4117433284137607,0.958
44,snr25,44,0.2689222648734665,0.3430287957783852,0.934
45,snr25,45,0.2497133160900105,0.3543950162823105,0.957
46,snr25,46,0.2559711844916799,0.3766869339440291,0.951
47,snr25,47,0.2705603725969007,0.3208342238121285,0.951
48,snr25,48,0.2716737792993963,0.3423584792651814,0.951
49,snr25,49,0.2728160202457565,0.3440967895586113,0.939
50,snr25,50,0.2571438305560131,0.3355311465186099,0.972
51,snr25,51,0.2394502503441886,0.4001400031691233,0.971
52,snr25,52,0.2545296127445778,0.3342122092953227,0.957
53,snr25,53,0.2314985794835814,0.3464598460412139,0.985
54,snr25,54,0.2891257006115424,0.3168886785906728,0.925
55,snr25,55,0.2633019862800109,0.3625163002045343,0.941
56,snr25,56,0.3003561158914122,0.3126167717564923,0.925
57,snr25,57,0.2652063806432291,0.337937343620953,0.979
58,snr25,58,0.2327373619837594,0.3914770636381833,0.967
59,snr25,59,0.263232224070924,0.3124210255319913,0.974
60,snr25,60,0.2380824713689868,0.4196141420740952,0.969
61,snr25,61,0.2582762292991764,0.3279744515984763,0.984
62,snr25,62,0.2555287655145082,0.2872082377247019,0.979
63,snr25,63,0.2629436217433473,0.3266572064357279,0.979
64,snr25,64,0.2497214004293473,0.3082086657260352,0.983
65,snr25,65,0.2746708492888846,0.2759018984148264,0.952
66,snr25,66,0.2428792206301375,0.3570834973297085,0.973
67,snr25,67,0.256199065115736,0.3229189542702045,0.964
68,snr25,68,0.2408005588261064,0.3953880496573483,0.962
69,snr25,69,0.2659076087328955,0.3009864052000917,0.975
70,snr25,70,0.2472640162590486,0.3612295211332272,0.96
71,snr25,71,0.252731247281062,0.3399687712434777,0.959
72,snr25,72,0.2547051339632712,0.3590253398038942,0.952
73,snr25,73,0.2448805747769968,0.3686587784919417,0.944
74,snr25,74,0.2304742245782907,0.4181557344862062,0.975
75,snr25,75,0.2538890693278092,0.3428694800649974,0.952
76,snr25,76,0.2528507172580008,0.3176605519489009,0.962
77,snr25,77,0.2602908801036712,0.3483211857037208,0.97
78,snr25,78,0.2647983579910704,0.3341245062128076,0.945
79,snr25,79,0.2647105309494746,0.3652300416445272,0.947
80,snr25,80,0.2349146289110767,0.3602256302998606,0.953
81,snr25,81,0.2569901751607851,0.3533905312023972,0.977
82,snr25,82,0.2558150263803528,0.3638861525973281,0.96
83,snr25,83,0.2710650209837292,0.2698760813684451,0.971
84,snr25,84,0.2571059862082208,0.3505865257948715,0.962
85,snr25,85,0.2479655072021113,0.3346528399523564,0.977
86,snr25,86,0.2422757334710343,0.3832056918359353,0.974
87,snr25,87,0.275135802111874,0.2919348332465644,0.959
88,snr25,88,0.2642333898664849,0.3147330530953171,0.964
89,snr25,89,0.2533261668502279,0.3459811032016211,0.961
90,snr25,90,0.2553743435355566,0.3674299112765297,0.951
91,snr25,91,0.2637180920584805,0.323411777101387,0.965
92,snr25,92,0.2809814912495174,0.3405588401632662,0.93
93,snr25,93,0.2495970286236144,0.3394870266351649,0.96
94,snr25,94,0.2569121030454053,0.3741392979034527,0.933
95,snr25,95,0.2773322508842775,0.2902118159157065,0.971
96,snr25,96,0.239475118276554,0.3495380273358642,0.988
97,snr25,97,0.2638473747614702,0.359618288070028,0.955
98,snr25,98,0.2729962038501738,0.3158641708288858,0.966
99,snr25,99,0.2408739468319846,0.3728315471629708,0.963
0,snr30,0,0.2838425826195828,0.2996336201480833,0.916
1,snr30,1,0.3031014194087233,0.2864618373848731,0.892
2,snr30,2,0.2605071679743885,0.318047033525055,0.936
3,snr30,3,0.2777867203238385,0.3239101669899821,0.889
4,snr30,4,0.2648462269535451,0.3482403272723242,0.893
5,snr30,5,0.2771151370279294,0.3032991086075574,0.91
6,snr30,6,0.2792921537836495,0.2729913315995355,0.917
7,snr30,7,0.2665159091996477,0.361764715127176,0.933
8,snr30,8,0.2640203815155352,0.3773969495473953,0.936
9,snr30,9,0.2479163464879666,0.3441358949798015,0.961
10,snr30,10,0.2755986204393511,0.321619747423879,0.913
11,snr30,11,0.2851881145456033,0.3623706696754899,0.902
12,snr30,12,0.2676404658201634,0.247243146990633,0.94
13,snr30,13,0.2706029528912348,0.3472802316553746,0.927
14,snr30,14,0.2815296894847476,0.2769945660399068,0.937
15,snr30,15,0.264999190884471,0.3227643170130863,0.951
16,snr30,16,0.2688754767465592,0.3705926664311518,0.877
17,snr30,17,0.2878507790754743,0.306963675523438,0.912
18,snr30,18,0.2523809819273886,0.3393281786352063,0.922
19,snr30,19,0.243659917585113,0.3667942091811552,0.935
20,snr30,20,0.2481512026753284,0.3654818066274648,0.925
21,snr30,21,0.2696054583167595,0.3568182443236772,0.929
22,snr30,22,0.2621871926728877,0.3707487237673061,0.889
23,snr30,23,0.2469825887403637,0.3472714173510983,0.981
24,snr30,24,0.2522165385648603,0.343190973568652,0.964
25,snr30,25,0.2509537354580026,0.4067649718656231,0.941
26,snr30,26,0.2654390568134598,0.3220301868097771,0.95
27,snr30,27,0.2432895884198622,0.3859310307679751,0.947
28,snr30,28,0.2362888798394462,0.3325598961104951,0.973
29,snr30,29,0.250801505753504,0.3884658716055785,0.906
30,snr30,30,0.2674858421357227,0.3549017835645654,0.934
31,snr30,31,0.2302291761821959,0.3441224699929576,0.973
32,snr30,32,0.2751706229512271,0.317885346861088,0.913
33,snr30,33,0.2367087002918813,0.355682841752198,0.966
34,snr30,34,0.2545253901994399,0.3345318746203003,0.923
35,snr30,35,0.2806990755345373,0.2705545945110459,0.878
36,snr30,36,0.2394594908723888,0.3986372099995884,0.928
37,snr30,37,0.2722884498881156,0.3368395368682061,0.954
38,snr30,38,0.2632418851889509,0.3369400007271592,0.903
39,snr30,39,0.251835420023034,0.3162007185186314,0.96
40,snr30,40,0.2817592033091923,0.235061347039793,0.951
41,snr30,41,0.2378763617491205,0.3382862210622921,0.959
42,snr30,42,0.2464739266677049,0.3609038367225095,0.944
43,snr30,43,0.2245522018743642,0.3644850161792664,0.977
44,snr30,44,0.2616087553247639,0.3488887511446635,0.928
45,snr30,45,0.2851275366198802,0.2878066739392036,0.883
46,snr30,46,0.2479553810198922,0.3277129809911634,0.904
47,snr30,47,0.2424513456238574,0.3643812228758319,0.947
48,snr30,48,0.2419983185262738,0.3728438185632052,0.939
49,snr30,49,0.2449391434066578,0.3745923588079179,0.93
50,snr30,50,0.2647471692472817,0.3524319783356954,0.939
51,snr30,51,0.2576453466020001,0.3683826664695249,0.913
52,snr30,52,0.2599286390644659,0.3632744071032589,0.913
53,snr30,53,0.239664985368921,0.3840496942214021,0.943
54,snr30,54,0.2556106825955589,0.3405124817147936,0.914
55,snr30,55,0.2531312889834356,0.2869196435548267,0.957
56,snr30,56,0.2626396978103452,0.3774888420770997,0.874
57,snr30,57,0.2807084406302729,0.2814646763515468,0.921
58,snr30,58,0.2548314983273282,0.3392615986382716,0.942
59,snr30,59,0.2453677415791162,0.3647805894474545,0.954
60,snr30,60,0.2596078472653568,0.3323389346755365,0.92
61,snr30,61,0.2630995308405642,0.3209898034189485,0.937
62,snr30,62,0.2425112302856235,0.3489589357857872,0.932
63,snr30,63,0.2751534621600345,0.3067977490232234,0.929
64,snr30,64,0.2730198174367598,0.3235775750424268,0.911
65,snr30,65,0.2882958652927961,0.3141422198987933,0.859
66,snr30,66,0.2368136433028496,0.3518218625306236,0.951
67,snr30,67,0.2456282435610415,0.3329148955238082,0.958
68,snr30,68,0.2625490849935311,0.3801854713878535,0.938
69,snr30,69,0.2605239694241975,0.3643872248536221,0.914
70,snr30,70,0.2305411188374988,0.3573142029909042,0.94
71,snr30,71,0.2341952794654773,0.3605603175931268,0.946
72,snr30,72,0.2548232068383262,0.366674830205523,0.956
73,snr30,73,0.2695039866468222,0.3874746069849383,0.903
74,snr30,74,0.2620404731764959,0.3257302734791043,0.94
75,snr30,75,0.2805019143562016,0.2737140424899646,0.912
76,snr30,76,0.2510079012230647,0.3506597731271065,0.927
77,snr30,77,0.2573816484651318,0.4158172592342389,0.914
78,snr30,78,0.2582453449179006,0.3711675627012312,0.888
79,snr30,79,0.2568094847138714,0.3256323576502928,0.965
80,snr30,80,0.2796861531655433,0.3000224138049382,0.89
81,snr30,81,0.2570272669265468,0.3689285187998155,0.899
82,snr30,82,0.2759254913743215,0.3512020240508258,0.893
83,snr30,83,0.2917042493744128,0.2980621164457874,0.911
84,snr30,84,0.2535240526133214,0.318683103806879,0.954
85,snr30,85,0.2446696159477315,0.3422350456890409,0.966
86,snr30,86,0.2653747568853739,0.385295783046848,0.887
87,snr30,87,0.2541419402817306,0.336663175327512,0.94
88,snr30,88,0.2367654964405211,0.3505842348703409,0.942
89,snr30,89,0.2615541773129735,0.3408413235731396,0.915
90,snr30,90,0.2284465648799692,0.4550518558030457,0.93
91,snr30,91,0.2350058475601323,0.3387158276654379,0.953
92,snr30,92,0.2443118118173401,0.376713180791275,0.95
93,snr30,93,0.2613547323371858,0.3330231091659799,0.932
94,snr30,94,0.2669585601342245,0.3556419375519052,0.885
95,snr30,95,0.2230680545035382,0.3847962068920095,0.966
96,snr30,96,0.2613743687162859,0.3242424723317106,0.918
97,snr30,97,0.2368193088576015,0.3455527848226445,0.968
98,snr30,98,0.2791910440828354,0.3283844175721208,0.909
99,snr30,99,0.2563940451002698,0.3572631723013553,0.922
0,snr35,0,0.2672291877260259,0.2535084946745926,0.897
1,snr35,1,0.2697165648710019,0.1980021398246315,0.923
2,snr35,2,0.2632305391444258,0.1626358795239016,0.895
3,snr35,3,0.2860773619999601,0.2282996289620416,0.937
4,snr35,4,0.2297109453558057,0.2652828446891858,0.966
5,snr35,5,0.2743478874650252,0.2324098783761201,0.953
6,snr35,6,0.2643276604038191,0.2199383160357098,0.981
7,snr35,7,0.2606573592555057,0.2739885172628408,0.969
8,snr35,8,0.2668297458327619,0.2400356705257355,0.893
9,snr35,9,0.2710727976784252,0.226841819513731,0.964
10,snr35,10,0.2942847574304869,0.2213844972365803,0.941
11,snr35,11,0.2742859675010027,0.2455544268713303,0.969
12,snr35,12,0.2563069101024634,0.268050095945588,0.908
13,snr35,13,0.2825245655218018,0.2664683113280038,0.937
14,snr35,14,0.2507651005647617,0.2973231454774765,0.981
15,snr35,15,0.2741411429384675,0.2522214903828413,0.927
16,snr35,16,0.2560302276254501,0.3471136961669412,0.978
17,snr35,17,0.2504528013449046,0.2872965957413877,0.966
18,snr35,18,0.2754302180753349,0.2558079638569968,0.966
19,snr35,19,0.2564432172433594,0.2383057802253194,0.99
20,snr35,20,0.2729752773426249,0.2725252363420982,0.952
21,snr35,21,0.2590063071932362,0.3018936484259864,0.969
22,snr35,22,0.2857016777758441,0.2629026664275617,0.957
23,snr35,23,0.2821630819285773,0.2101840814847876,0.893
24,snr35,24,0.2691269683856893,0.2300445446577185,0.952
25,snr35,25,0.2475852913922922,0.2496819277750636,0.982
26,snr35,26,0.2956087451008256,0.1547912515932543,0.846
27,snr35,27,0.2822500156521128,0.2128338595990327,0.947
28,snr35,28,0.2845507633837211,0.2095569742366074,0.902
29,snr35,29,0.2654553150599624,0.207388700312624,0.91
30,snr35,30,0.2655283628349531,0.2149498573706606,0.917
31,snr35,31,0.2623249439453913,0.2707200629883825,0.945
32,snr35,32,0.2942693963076985,0.14921521482407,0.914
33,snr35,33,0.2627869860144621,0.2462908929525209,0.902
34,snr35,34,0.3173370578036938,0.1781159384845735,0.82
35,snr35,35,0.286129081129623,0.2100452485696284,0.874
36,snr35,36,0.2766504799124289,0.2122782651043516,0.956
37,snr35,37,0.2617562560640168,0.2062093695079636,0.947
38,snr35,38,0.2871222808095728,0.1347853138023299,0.856
39,snr35,39,0.27871837742761,0.1901202081985508,0.907
40,snr35,40,0.2990640032705147,0.1880189696015616,0.891
41,snr35,41,0.229023481609352,0.3502847666251373,0.979
42,snr35,42,0.2696535974939167,0.2599725492802782,0.975
43,snr35,43,0.2529567554918513,0.2550899135171026,0.92
44,snr35,44,0.2648402798845309,0.2753425773686618,0.958
45,snr35,45,0.2746109583790033,0.2706868144006925,0.964
46,snr35,46,0.2698063911373287,0.3084680217009483,0.964
47,snr35,47,0.2683613196435134,0.2556583400404578,0.979
48,snr35,48,0.2967978111209201,0.1880892014221031,0.94
49,snr35,49,0.2448822407757201,0.2656080818893905,0.967
50,snr35,50,0.2460410702667161,0.250583858404509,0.936
51,snr35,51,0.271925162422887,0.2476505364757024,0.911
52,snr35,52,0.2806954404575284,0.2583955498740681,0.958
53,snr35,53,0.2560200628354999,0.2658190343858696,0.96
54,snr35,54,0.2492454071110283,0.2761280918932794,0.963
55,snr35,55,0.246129311534047,0.3874783268948315,0.986
56,snr35,56,0.2624652640599786,0.2494459477182016,0.906
57,snr35,57,0.2580658118627336,0.2251769218537894,0.935
58,snr35,58,0.291909905364228,0.2054597186120296,0.913
59,snr35,59,0.2395577247972762,0.32845068722011,0.98
60,snr35,60,0.2697800211479701,0.2850639922078662,0.959
61,snr35,61,0.2594134504180567,0.3623241661583434,0.952
62,snr35,62,0.2801028774269923,0.2473079356091501,0.947
63,snr35,63,0.311329442633538,0.1216154013080322,0.946
64,snr35,64,0.3103870422179101,0.1690682683885993,0.83
65,snr35,65,0.2644048176543584,0.2816186378955633,0.943
66,snr35,66,0.2374246375574519,0.3126669849122829,0.97
67,snr35,67,0.2685162225567448,0.2260580222216082,0.938
68,snr35,68,0.281950961533192,0.2567543344527099,0.97
69,snr35,69,0.2549510930872016,0.2844518614645203,0.967
70,snr35,70,0.2668766921131467,0.2171130408017488,0.877
71,snr35,71,0.2657893316101835,0.2712730451000173,0.963
72,snr35,72,0.279066618183917,0.1815363016386906,0.971
73,snr35,73,0.2908622121817009,0.252886366524873,0.97
74,snr35,74,0.2661359795015778,0.2074518284135891,0.928
75,snr35,75,0.259027132377936,0.2200725072662539,0.969
76,snr35,76,0.2684622239038514,0.3089012292372491,0.979
77,snr35,77,0.2659544682063886,0.2917911900734809,0.98
78,snr35,78,0.2731925886593072,0.191729608968569,0.909
79,snr35,79,0.2899158822902972,0.205633058041371,0.862
80,snr35,80,0.2321505314452304,0.3195282356516705,0.959
81,snr35,81,0.2569679509984191,0.312932508896777,0.95
82,snr35,82,0.2646520995420239,0.241344395883581,0.917
83,snr35,83,0.2652311445529845,0.28003623851456,0.946
84,snr35,84,0.2818926372961521,0.1781335611081198,0.934
85,snr35,85,0.2524229461626048,0.3082385116230763,0.925
86,snr35,86,0.2699022633324274,0.253006682162361,0.908
87,snr35,87,0.2862525586738096,0.207456361921033,0.898
88,snr35,88,0.2850380313783648,0.2222862234120207,0.914
89,snr35,89,0.2973365335613565,0.1166225546000047,0.838
90,snr35,90,0.2495623646141401,0.2686631306049983,0.944
91,snr35,91,0.2751640315157591,0.2344137535761874,0.963
92,snr35,92,0.26841646628612,0.2016885272598771,0.816
93,snr35,93,0.2893397663399057,0.2032171787006764,0.925
94,snr35,94,0.2732943929308466,0.2139133182661456,0.913
95,snr35,95,0.2872181665180129,0.246705718784557,0.947
96,snr35,96,0.2454265874871111,0.2534503007944839,0.957
97,snr35,97,0.2404451080207116,0.2783798259600402,0.962
98,snr35,98,0.2428935323593514,0.2626976056349428,0.948
99,snr35,99,0.2522633324623498,0.2714848444444859,0.903
0,snr100,0,0.2638698491617783,0.2353559140630247,0.941
1,snr100,1,0.2324539661613689,0.3429583142696053,0.971
2,snr100,2,0.2500414103471432,0.2376923687066728,0.927
3,snr100,3,0.26229325879853,0.2833378572196624,0.97
4,snr100,4,0.2461616769910365,0.2994689895012796,0.917
5,snr100,5,0.2767280958208477,0.1352703456536741,0.936
6,snr100,6,0.2541391375264146,0.3164544483522907,0.97
7,snr100,7,0.2688702742103083,0.2868314123450683,0.94
8,snr100,8,0.2462096603669476,0.2248100126998772,0.938
9,snr100,9,0.2478866732163799,0.3010754448622679,0.97
10,snr100,10,0.2773559811831394,0.2221641599511651,0.929
11,snr100,11,0.2603193003898955,0.2474051281723659,0.909
12,snr100,12,0.2458040717161361,0.2718664419700485,0.981
13,snr100,13,0.2900306237614437,0.1508403593308296,0.957
14,snr100,14,0.2371346387286376,0.3073547583086012,0.973
15,snr100,15,0.2576264540817837,0.2792126994783762,0.968
16,snr100,16,0.2545367961712556,0.303997525602381,0.955
17,snr100,17,0.2535042810488948,0.288091695291176,0.958
18,snr100,18,0.3010521563760026,0.1083213808480789,0.848
19,snr100,19,0.2557698199441804,0.3745128427341244,0.976
20,snr100,20,0.2503309652853078,0.3589695412467565,0.951
21,snr100,21,0.2552278790944395,0.244463536953614,0.97
22,snr100,22,0.2588540855922427,0.2220749295769987,0.926
23,snr100,23,0.2672908960156511,0.3293556274644234,0.968
24,snr100,24,0.2465061995825786,0.333386359951654,0.983
25,snr100,25,0.2858204088127803,0.190898940104326,0.961
26,snr100,26,0.2747920207805284,0.2127835135949584,0.902
27,snr100,27,0.230102492751944,0.3715615281997075,0.989
28,snr100,28,0.2635608484651026,0.2613748984411397,0.95
29,snr100,29,0.2520413154976457,0.2541915352705496,0.967
30,snr100,30,0.2526556894563677,0.2773169426431996,0.965
31,snr100,31,0.2704986835403522,0.2833304734823617,0.971
32,snr100,32,0.2925172117290983,0.19364457081028,0.878
33,snr100,33,0.2441448425406031,0.3200075931818414,0.955
34,snr100,34,0.2638284973258499,0.2104557189895904,0.973
35,snr100,35,0.2623959100375966,0.2864596223237857,0.96
36,snr100,36,0.2326276681717873,0.2657592448378429,0.98
37,snr100,37,0.2486910244237313,0.2332200776520969,0.979
38,snr100,38,0.2604165412019049,0.2746423881389547,0.975
39,snr100,39,0.2630020053483586,0.1701443851407537,0.95
40,snr100,40,0.2445055147576545,0.3652048289609518,0.953
41,snr100,41,0.2549828339543317,0.2532683634731536,0.964
42,snr100,42,0.2537905071024611,0.2788294804867045,0.977
43,snr100,43,0.2512175031231325,0.2922010366259155,0.977
44,snr100,44,0.2849943600536393,0.1949324617175213,0.937
45,snr100,45,0.2687230062434196,0.118302025537662,0.88
46,snr100,46,0.2606934881595901,0.2456400100299974,0.972
47,snr100,47,0.2337081588556295,0.3310877398905107,0.981
48,snr100,48,0.2522786772488803,0.3101182093477194,0.963
49,snr100,49,0.3004086202353714,0.1971965979436395,0.908
50,snr100,50,0.2635575121994521,0.2536867872381903,0.923
51,snr100,51,0.2599579322939211,0.261271865823961,0.932
52,snr100,52,0.299811208874096,0.180668206826662,0.835
53,snr100,53,0.277318881489521,0.217295688440321,0.977
54,snr100,54,0.2411170336939921,0.2429026234891809,0.94
55,snr100,55,0.2862619610692383,0.2532840280228325,0.932
56,snr100,56,0.2352819556491402,0.2613206090015483,0.977
57,snr100,57,0.2486671000272766,0.3281587230198891,0.987
58,snr100,58,0.2634000813311656,0.235076755849857,0.966
59,snr100,59,0.2364347297120494,0.2856236873564048,0.958
60,snr100,60,0.255028843434485,0.2875336025570097,0.974
61,snr100,61,0.2781496440276773,0.2562508202993959,0.962
62,snr100,62,0.227898452242408,0.3380273234310968,0.983
63,snr100,63,0.2519363097215838,0.259814909152823,0.946
64,snr100,64,0.2510702384986069,0.328487270634647,0.965
65,snr100,65,0.2610117157613034,0.2649906276160342,0.983
66,snr100,66,0.2349988791670714,0.3350279000053847,0.984
67,snr100,67,0.264295637390405,0.2331727327568898,0.943
68,snr100,68,0.230721902238768,0.2953902342482882,0.969
69,snr100,69,0.2455561932312107,0.2697938027535321,0.968
70,snr100,70,0.2566165535745466,0.2890895910007776,0.951
71,snr100,71,0.2515543471074845,0.2368399423894225,0.935
72,snr100,72,0.2616905619097172,0.2652794586194951,0.978
73,snr100,73,0.2725486628880777,0.2052857945515816,0.945
74,snr100,74,0.2540513523621792,0.3045633485669306,0.963
75,snr100,75,0.2526690679292636,0.3175628263760216,0.983
76,snr100,76,0.2825152962344814,0.2515677384355211,0.956
77,snr100,77,0.2685280958384794,0.2433520074162503,0.922
78,snr100,78,0.2338542032077651,0.314015438825702,0.964
79,snr100,79,0.2910197238370364,0.1792590201092231,0.926
80,snr100,80,0.2487631945614025,0.23985749444724,0.988
81,snr100,81,0.2450606897878855,0.2937547341265298,0.963
82,snr100,82,0.2624423658277904,0.2994027236699897,0.947
83,snr100,83,0.2452798274960496,0.2793976333587646,0.956
84,snr100,84,0.2459966338364793,0.2768210583183419,0.96
85,snr100,85,0.2594145160497139,0.3466050670644887,0.959
86,snr100,86,0.2485987809684172,0.3402709363353302,0.972
87,snr100,87,0.2741548112547218,0.2645026639810031,0.883
88,snr100,88,0.2492316292134607,0.34737984691691,0.974
89,snr100,89,0.2490486965081038,0.2087399648903323,0.938
90,snr100,90,0.248844869133347,0.2742806264568029,0.94
91,snr100,91,0.2486509993146776,0.2220062663037222,0.964
92,snr100,92,0.265092031652331,0.315993594055411,0.96
93,snr100,93,0.2313111392331275,0.3306288017190983,0.982
94,snr100,94,0.2511768765121185,0.2184541256600912,0.959
95,snr100,95,0.2414974411228702,0.3252750280255773,0.964
96,snr100,96,0.271471599275383,0.2373468911119028,0.972
97,snr100,97,0.253906257544263,0.2932360021399312,0.971
98,snr100,98,0.240191325958905,0.3205063663064464,0.97
99,snr100,99,0.2611126479284004,0.2766972394360533,0.967
0,sparse10,0,0.3786328929345359,0.2104138550521883,0.839
1,sparse10,1,0.3957789609107831,0.1714111702976248,0.854
2,sparse10,2,0.3783301014455276,0.215152105409263,0.841
3,sparse10,3,0.3852743997533721,0.2206034461952148,0.872
4,sparse10,4,0.4079955723137972,0.1845764449026113,0.765
5,sparse10,5,0.4001053101488125,0.1796908858626923,0.848
6,sparse10,6,0.3779679912967355,0.2178275093628886,0.864
7,sparse10,7,0.3799841995043228,0.2360587109026898,0.856
8,sparse10,8,0.4207507512278728,0.1700878990377329,0.847
9,sparse10,9,0.3897813267816725,0.2169097454645706,0.848
10,sparse10,10,0.3931239911904901,0.2015021953068924,0.843
11,sparse10,11,0.3873748734998065,0.2012036524292491,0.886
12,sparse10,12,0.3598830983457237,0.2622456506300858,0.886
13,sparse10,13,0.4094496936053955,0.1710338737736083,0.859
14,sparse10,14,0.3833599573751736,0.2306327463487863,0.866
15,sparse10,15,0.3754302312935753,0.2286501077899445,0.865
16,sparse10,16,0.3754234809438714,0.2184736343407013,0.833
17,sparse10,17,0.403527757069739,0.2088261775254482,0.849
18,sparse10,18,0.3662393659613627,0.2342306424109756,0.849
19,sparse10,19,0.3685467420423082,0.2396155645306907,0.798
20,sparse10,20,0.3601651951620812,0.2297909488470909,0.907
21,sparse10,21,0.3889245227922016,0.2125356470751941,0.871
22,sparse10,22,0.385512695545228,0.2133953192676375,0.857
23,sparse10,23,0.3643306605838587,0.2468068808043824,0.88
24,sparse10,24,0.3846984087957347,0.2289550727426713,0.871
25,sparse10,25,0.3718957547271686,0.2412476109203675,0.893
26,sparse10,26,0.3704683911996942,0.2091736955150204,0.911
27,sparse10,27,0.3795563848508114,0.2204081307033918,0.887
28,sparse10,28,0.4110357339132881,0.2063195564724451,0.861
29,sparse10,29,0.3616032668796916,0.2467271091271623,0.848
30,sparse10,30,0.3620954294091873,0.2379269816041033,0.912
31,sparse10,31,0.3816191170182789,0.2345735956602576,0.863
32,sparse10,32,0.4057113566523717,0.164396191932691,0.844
33,sparse10,33,0.3986621061395586,0.1901495645639611,0.849
34,sparse10,34,0.3678030373186117,0.2228535516513143,0.91
35,sparse10,35,0.3611651551660552,0.2633385889219316,0.885
36,sparse10,36,0.3755287807625326,0.2228382780714277,0.876
37,sparse10,37,0.384586510677369,0.2321263644169892,0.848
38,sparse10,38,0.3982166121505855,0.1794616635611895,0.857
39,sparse10,39,0.3653972642357751,0.2308626024003802,0.897
40,sparse10,40,0.4056830886075395,0.195199927883818,0.845
41,sparse10,41,0.3773062079372056,0.2257976761279112,0.845
42,sparse10,42,0.3798857489105772,0.2075312919908211,0.855
43,sparse10,43,0.3717433004422102,0.2377153118054572,0.879
44,sparse10,44,0.3860189666837297,0.2049356534836998,0.866
45,sparse10,45,0.386472504958205,0.1936496450716952,0.855
46,sparse10,46,0.3452308825772269,0.2439679291833579,0.895
47,sparse10,47,0.3609921323376623,0.2392228501574165,0.871
48,sparse10,48,0.3601342789408887,0.2514456832106489,0.863
49,sparse10,49,0.3871143105636741,0.1816882016795054,0.904
50,sparse10,50,0.4081828270229984,0.1845169410163406,0.821
51,sparse10,51,0.3721515192544115,0.2334274405707409,0.876
52,sparse10,52,0.3541884191395358,0.2561708943380503,0.859
53,sparse10,53,0.3691144203065078,0.2151991954065424,0.886
54,sparse10,54,0.4045898302781043,0.1608581237743049,0.855
55,sparse10,55,0.3607772394186588,0.2682896136473353,0.909
56,sparse10,56,0.360481450654696,0.266068944667076,0.9
57,sparse10,57,0.3540721277800694,0.2727608480700672,0.867
58,sparse10,58,0.3558271088636514,0.2448423344382717,0.888
59,sparse10,59,0.3959287462451032,0.1998206327376337,0.852
60,sparse10,60,0.3855337278046478,0.20118244866798,0.83
61,sparse10,61,0.3827533509491189,0.2279271039071176,0.889
62,sparse10,62,0.401660992730563,0.1572227240216721,0.844
63,sparse10,63,0.4029797163382482,0.202707256260418,0.835
64,sparse10,64,0.3709128781424586,0.2124608144442736,0.846
65,sparse10,65,0.4115845951699397,0.1724077851600999,0.873
66,sparse10,66,0.3908519970452694,0.1893389675130478,0.858
67,sparse10,67,0.4027052381371315,0.1812067120737649,0.808
68,sparse10,68,0.3576187525824456,0.2249976097312994,0.871
69,sparse10,69,0.3703861211387046,0.2035207270168793,0.904
70,sparse10,70,0.3749071443172839,0.222823035824533,0.874
71,sparse10,71,0.3863099143600984,0.198501170015408,0.858
72,sparse10,72,0.3713601978238393,0.2150306755521987,0.887
73,sparse10,73,0.3620674602605608,0.2101209434915826,0.885
74,sparse10,74,0.3527054826196079,0.2333422428569797,0.89
75,sparse10,75,0.3686354097054528,0.2277290213568716,0.884
76,sparse10,76,0.3736981892854085,0.2170538083398776,0.877
77,sparse10,77,0.3715762375491964,0.2310637752240596,0.847
78,sparse10,78,0.3732285732939874,0.2519419125640431,0.861
79,sparse10,79,0.3557739646539386,0.2708210783408858,0.896
80,sparse10,80,0.3865056056736543,0.230179149322669,0.887
